Code du département;Libellé du département;Code du canton;Libellé du canton;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp
25;DOUBS;20;PONTARLIER;22534;11702;51.93;10832;48.07;720;3.2;6.65;10112;44.87;93.35;M;BOUDAY;Christian;DVG;5193;23.05;51.35;M;POURNY;Christian;UMP;4919;21.83;48.65;;;;;;;
25;DOUBS;21;PONT-DE-ROIDE;11047;4341;39.3;6706;60.7;158;1.43;2.36;6548;59.27;97.64;M;BARBIER;Frédéric;SOC;2732;24.73;41.72;M;CUENIN;Louis;UMP;2240;20.28;34.21;F;MONTEL;Sophie;FN;1576;14.27;24.07
25;DOUBS;22;QUINGEY;6771;2837;41.9;3934;58.1;238;3.51;6.05;3696;54.59;93.95;M;BREUIL;Jacques;SOC;2176;32.14;58.87;F;BREUILLOT;Laurence;UMP;1520;22.45;41.13;;;;;;;
25;DOUBS;23;ROUGEMONT;3249;1225;37.7;2024;62.3;137;4.22;6.77;1887;58.08;93.23;F;NEVERS;Danièle;SOC;1079;33.21;57.18;M;COUR ;Bernard;UMP;808;24.87;42.82;;;;;;;
25;DOUBS;24;ROULANS;6434;2707;42.07;3727;57.93;267;4.15;7.16;3460;53.78;92.84;M;DALLAVALLE;Claude;SOC;1900;29.53;54.91;M;LECLERT;Bruno;UMP;1560;24.25;45.09;;;;;;;
25;DOUBS;26;SAINT-HYPPOLYTE;3563;1380;38.73;2183;61.27;114;3.2;5.22;2069;58.07;94.78;F;VERNIER;Chantal;SOC;738;20.71;35.67;M;CAGNON;Serge;UMP;1331;37.36;64.33;;;;;;;
25;DOUBS;27;VERCEL;8408;3718;44.22;4690;55.78;284;3.38;6.06;4406;52.4;93.94;M;BESSOT;Léon;DVG;2613;31.08;59.31;M;GROSPERRIN;Albert;UMP;1793;21.32;40.69;;;;;;;
25;DOUBS;29;BESANÇON-OUEST;13083;7961;60.85;5122;39.15;320;2.45;6.25;4802;36.7;93.75;M;JEANNEROT;Claude;SOC;3151;24.08;65.62;F;DALPHIN;Marie-Laure;UMP;1651;12.62;34.38;;;;;;;
25;DOUBS;30;MONTBÉLIARD-OUEST;12789;6091;47.63;6698;52.37;507;3.96;7.57;6191;48.41;92.43;M;HELIAS;Pierre;SOC;3657;28.59;59.07;M;MOUILLESEAUX;Philippe;FN;2534;19.81;40.93;;;;;;;
25;DOUBS;32;BESANÇON-NORD-OUEST;8765;5695;64.97;3070;35.03;158;1.8;5.15;2912;33.22;94.85;M;FUSTER;Vincent;SOC;1913;21.83;65.69;M;GIRERD;Jean-Marie;UMP;999;11.4;34.31;;;;;;;
25;DOUBS;34;ETUPES;9541;4539;47.57;5002;52.43;385;4.04;7.7;4617;48.39;92.3;M;RONDOT;Michel;SOC;2658;27.86;57.57;M;BOILLOT;Roland;FN;1959;20.53;42.43;;;;;;;
26;DROME;2;BOURG-DE-PÉAGE;22045;12137;55.06;9908;44.94;590;2.68;5.95;9318;42.27;94.05;M;GUILLAUME;Didier;SOC;5640;25.58;60.53;M;GAUTHIER;Christian;M-NC;3678;16.68;39.47;;;;;;;
26;DROME;4;CHABEUIL;16489;9252;56.11;7237;43.89;437;2.65;6.04;6800;41.24;93.96;M;PERTUSA;Pascal;SOC;4528;27.46;66.59;M;LABBE;Jean-Christophe;UMP;2272;13.78;33.41;;;;;;;
26;DROME;9;DIE;4986;2175;43.62;2811;56.38;167;3.35;5.94;2644;53.03;94.06;M;LEEUWENBERG;Philippe;COM;1477;29.62;55.86;M;TREMOLET;Gilbert;MODM;1167;23.41;44.14;;;;;;;
26;DROME;10;DIEULEFIT;6120;2521;41.19;3599;58.81;273;4.46;7.59;3326;54.35;92.41;M;BERRARD;Philippe;VEC;1784;29.15;53.64;M;BARBE;Marc-André;DVD;1542;25.2;46.36;;;;;;;
26;DROME;12;GRIGNAN;6151;2856;46.43;3295;53.57;252;4.1;7.65;3043;49.47;92.35;M;CHAMBONNET;Luc;DVG;1774;28.84;58.3;M;GIGONDAN;Jacques;DVD;1269;20.63;41.7;;;;;;;
26;DROME;16;MONTÉLIMAR-1;14231;8410;59.1;5821;40.9;423;2.97;7.27;5398;37.93;92.73;M;VINCENT;Jean-Luc;SOC;3052;21.45;56.54;F;ANDRIEUX;Aurélie;UMP;2346;16.49;43.46;;;;;;;
26;DROME;17;LA MOTTE-CHALANCON;929;233;25.08;696;74.92;21;2.26;3.02;675;72.66;96.98;M;SZOSTAK;Gérard;DVG;349;37.57;51.7;M;FERNANDEZ;Daniel;AUT;326;35.09;48.3;;;;;;;
26;DROME;18;NYONS;10330;4797;46.44;5533;53.56;362;3.5;6.54;5171;50.06;93.46;M;COMBES;Pierre;SOC;3714;35.95;71.82;F;TOURNOIS;Maria;FN;1457;14.1;28.18;;;;;;;
26;DROME;19;PIERRELATTE;13910;7385;53.09;6525;46.91;514;3.7;7.88;6011;43.21;92.12;F;MOUTON;Marie-Pierre;UMP;3903;28.06;64.93;F;BREDA;Sylviane;FN;2108;15.15;35.07;;;;;;;
26;DROME;24;SAINT-JEAN-EN-ROYANS;5257;1985;37.76;3272;62.24;120;2.28;3.67;3152;59.96;96.33;F;PIC;Danièle;SOC;1347;25.62;42.73;M;MORIN;Christian;UMP;1805;34.34;57.27;;;;;;;
26;DROME;28;TAIN-L'HERMITAGE;15723;8496;54.04;7227;45.96;371;2.36;5.13;6856;43.6;94.87;M;CHAILLOUX;Thierry;SOC;2577;16.39;37.59;M;BOUCHET;Gilbert;DVD;4279;27.21;62.41;;;;;;;
26;DROME;30;VALENCE-2;9546;4863;50.94;4683;49.06;203;2.13;4.33;4480;46.93;95.67;M;RANC;Patrick;SOC;1900;19.9;42.41;M;DARAGON;Nicolas;UMP;2580;27.03;57.59;;;;;;;
26;DROME;32;BOURG-LÈS-VALENCE;17466;9284;53.15;8182;46.85;419;2.4;5.12;7763;44.45;94.88;M;PAILHES;Wilfrid;SOC;4225;24.19;54.42;F;MOURIER;Marlène;UMP;3538;20.26;45.58;;;;;;;
26;DROME;33;MONTÉLIMAR-2;19186;10460;54.52;8726;45.48;636;3.31;7.29;8090;42.17;92.71;F;REME PIC;Anne-Marie;SOC;4447;23.18;54.97;M;ALMORIC;Bruno;M-NC;3643;18.99;45.03;;;;;;;
26;DROME;36;VALENCE-4;8874;5073;57.17;3801;42.83;244;2.75;6.42;3557;40.08;93.58;F;NAKIB-COLOMB;Zabida;SOC;1888;21.28;53.08;M;FAIVRE PIERRET;Jean-Charles;UMP;1669;18.81;46.92;;;;;;;
27;EURE;1;AMFREVILLE-LA-CAMPAGNE;11510;5721;49.7;5789;50.3;362;3.15;6.25;5427;47.15;93.75;M;LEHO;Daniel;SOC;2958;25.7;54.51;M;MEDAERTS;Dominique;M-NC;2469;21.45;45.49;;;;;;;
27;EURE;2;LES ANDELYS;13219;6976;52.77;6243;47.23;715;5.41;11.45;5528;41.82;88.55;M;DUCHE;Frédéric;UMP;3409;25.79;61.67;M;BERTHELOT;Alain;FN;2119;16.03;38.33;;;;;;;
27;EURE;3;BEAUMESNIL;3872;1815;46.88;2057;53.13;92;2.38;4.47;1965;50.75;95.53;M;GROULT;Daniel;SOC;863;22.29;43.92;M;VAMPA;Marc;M-NC;1102;28.46;56.08;;;;;;;
27;EURE;4;BEAUMONT-LE-ROGER;9485;5058;53.33;4427;46.67;301;3.17;6.8;4126;43.5;93.2;M;DESRUES;Jackie;SOC;2388;25.18;57.88;M;ROUSSELIN;Jean-Claude;M-NC;1738;18.32;42.12;;;;;;;
27;EURE;5;BERNAY-OUEST;6596;3448;52.27;3148;47.73;151;2.29;4.8;2997;45.44;95.2;M;DELAMARE;Frédéric;SOC;1453;22.03;48.48;M;BONAMY;Jean-Hugues;M-NC;1544;23.41;51.52;;;;;;;
27;EURE;6;BEUZEVILLE;8434;4639;55;3795;45;212;2.51;5.59;3583;42.48;94.41;M;FLAMBARD;Jean-Pierre;SOC;2093;24.82;58.41;M;LUTZ;François;DVD;1490;17.67;41.59;;;;;;;
27;EURE;7;BOURGTHEROULDE-INFREVILLE;10318;5220;50.59;5098;49.41;289;2.8;5.67;4809;46.61;94.33;M;QUESTEL;Bruno;SOC;3584;34.74;74.53;M;ROGIER;Henri;FN;1225;11.87;25.47;;;;;;;
27;EURE;8;BRETEUIL-SUR-ITON;6629;3191;48.14;3438;51.86;195;2.94;5.67;3243;48.92;94.33;M;HAAS;José;SOC;1545;23.31;47.64;M;CHERON;Gérard;UMP;1698;25.61;52.36;;;;;;;
27;EURE;11;CONCHES-EN-OUCHE;12041;6226;51.71;5815;48.29;382;3.17;6.57;5433;45.12;93.43;M;RECOURS;Alfred;SOC;3743;31.09;68.89;M;CAMOIN;Emmanuel;FN;1690;14.04;31.11;;;;;;;
27;EURE;13;DAMVILLE;5638;3178;56.37;2460;43.63;219;3.88;8.9;2241;39.75;91.1;F;CHARPENTIER;Françoise;UMP;1449;25.7;64.66;F;BILLARD;Nathalie;FN;792;14.05;35.34;;;;;;;
27;EURE;14;ECOS;10614;5556;52.35;5058;47.65;288;2.71;5.69;4770;44.94;94.31;M;JOUYET;Michel;UMP;3420;32.22;71.7;M;DUBOIS;Jean-Michel;FN;1350;12.72;28.3;;;;;;;
27;EURE;15;ETRÉPAGNY;7837;4084;52.11;3753;47.89;355;4.53;9.46;3398;43.36;90.54;M;BEAUFILS;Pierre;UMP;2304;29.4;67.8;M;PERINET-MARQUET;Alain;FN;1094;13.96;32.2;;;;;;;
27;EURE;16;EVREUX-NORD;17920;10894;60.79;7026;39.21;531;2.96;7.56;6495;36.24;92.44;M;BEHAR;Claude;RDG;4009;22.37;61.72;M;WALLART;Roger;M-NC;2486;13.87;38.28;;;;;;;
27;EURE;19;GAILLON;7120;3952;55.51;3168;44.49;160;2.25;5.05;3008;42.25;94.95;M;RECHER;Jean-Luc;DVG;2105;29.56;69.98;M;VITTOZ;David;FN;903;12.68;30.02;;;;;;;
27;EURE;21;LOUVIERS-NORD;9733;5813;59.72;3920;40.28;355;3.65;9.06;3565;36.63;90.94;F;CLERET;Leslie;SOC;2318;23.82;65.02;F;SACLIER;Nathalie;FN;1247;12.81;34.98;;;;;;;
27;EURE;25;NONANCOURT;8506;5243;61.64;3263;38.36;175;2.06;5.36;3088;36.3;94.64;M;DESLANDES;Eric;SOC;1143;13.44;37.01;M;HERVIEU;Joël;DVD;1945;22.87;62.99;;;;;;;
27;EURE;28;PONT-DE-L'ARCHE;10655;5428;50.94;5227;49.06;386;3.62;7.38;4841;45.43;92.62;M;LEVITRE;Gaëtan;COM;3204;30.07;66.18;M;DUFOUR;René;M-NC;1637;15.36;33.82;;;;;;;
27;EURE;38;EVREUX-OUEST;13026;7621;58.51;5405;41.49;419;3.22;7.75;4986;38.28;92.25;M;SILIGHINI;Gérard;SOC;2708;20.79;54.31;M;BOURRELLIER;Ludovic;UMP;2278;17.49;45.69;;;;;;;
28;EURE ET LOIR;7;CHARTRES-NORD-EST;13694;7523;54.94;6171;45.06;316;2.31;5.12;5855;42.76;94.88;M;GIGON;Christian;RDG;3614;26.39;61.73;F;DORANGE;Karine;UMP;2241;16.36;38.27;;;;;;;
28;EURE ET LOIR;9;CHÂTEAUDUN;15769;8428;53.45;7341;46.55;525;3.33;7.15;6816;43.22;92.85;M;FAUVE;Serge;SOC;3756;23.82;55.11;M;PANAIS;Jean-Yves;UMP;3060;19.41;44.89;;;;;;;
28;EURE ET LOIR;10;CHÂTEAUNEUF-EN-THYMERAIS;7255;3909;53.88;3346;46.12;300;4.14;8.97;3046;41.98;91.03;M;GABORIAU;Jean-Pierre;MODM;1737;23.94;57.03;F;MINARD;Christelle;UMP;1309;18.04;42.97;;;;;;;
28;EURE ET LOIR;15;ILLIERS-COMBRAY;7731;4134;53.47;3597;46.53;208;2.69;5.78;3389;43.84;94.22;M;GIGOU;Pierre;DVG;1316;17.02;38.83;M;MANCEAU;Jean-François;UMP;2073;26.81;61.17;;;;;;;
28;EURE ET LOIR;16;JANVILLE;6569;3043;46.32;3526;53.68;188;2.86;5.33;3338;50.81;94.67;M;BESNARD;Francis;DVG;1148;17.48;34.39;M;LECLERCQ;Laurent;M-NC;2190;33.34;65.61;;;;;;;
28;EURE ET LOIR;18;MAINTENON;22439;13548;60.38;8891;39.62;630;2.81;7.09;8261;36.82;92.91;M;DEPREZ;Michel;SOC;4561;20.33;55.21;M;LEMOINE;Stéphane;UMP;3700;16.49;44.79;;;;;;;
28;EURE ET LOIR;20;NOGENT-LE-ROTROU;10970;6084;55.46;4886;44.54;252;2.3;5.16;4634;42.24;94.84;M;RUHLMANN;Philippe;DVG;3396;30.96;73.28;M;POUX;André;UMP;1238;11.29;26.72;;;;;;;
28;EURE ET LOIR;26;CHARTRES-SUD-OUEST;22232;12874;57.91;9358;42.09;700;3.15;7.48;8658;38.94;92.52;F;LOPEZ-UROZ;Christine;SOC;4016;18.06;46.38;M;MASSELUS;Franck;UMP;4642;20.88;53.62;;;;;;;
28;EURE ET LOIR;28;DREUX-SUD;12513;7600;60.74;4913;39.26;317;2.53;6.45;4596;36.73;93.55;M;FRARD;Daniel;SOC;2975;23.78;64.73;M;DESRUES;Dominique;FN;1621;12.95;35.27;;;;;;;
28;EURE ET LOIR;30;MAINVILLIERS;13592;7992;58.8;5600;41.2;303;2.23;5.41;5297;38.97;94.59;M;ANDRE;Nicolas;SOC;3138;23.09;59.24;M;MARTIAL;Rémi;UMP;2159;15.88;40.76;;;;;;;
29;FINISTERE;1;ARZANO;4411;1955;44.32;2456;55.68;122;2.77;4.97;2334;52.91;95.03;F;DOUSSAL;Marie-Isabelle;SOC;1254;28.43;53.73;F;DAVID;Marie-Josée;DVD;1080;24.48;46.27;;;;;;;
29;FINISTERE;2;BANNALEC;7923;4678;59.04;3245;40.96;370;4.67;11.4;2875;36.29;88.6;M;LE SERGENT;Guy;SOC;1832;23.12;63.72;M;HILIOU;Florent;DVG;1043;13.16;36.28;;;;;;;
29;FINISTERE;3;BREST-PLOUZANÉ;12866;7667;59.59;5199;40.41;296;2.3;5.69;4903;38.11;94.31;F;SIMON GUILLOU;Chantal;SOC;3485;27.09;71.08;M;LE BIAN;Francis;UMP;1418;11.02;28.92;;;;;;;
29;FINISTERE;4;BREST-RECOUVRANCE;8909;5801;65.11;3108;34.89;178;2;5.73;2930;32.89;94.27;F;GUEYE;Marie;SOC;1816;20.38;61.98;M;LE FLOC'H;Renaud;UMP;1114;12.5;38.02;;;;;;;
29;FINISTERE;7;CARHAIX-PLOUGUER;12166;7991;65.68;4175;34.32;887;7.29;21.25;3288;27.03;78.75;M;TROADEC;Christian;DVG;3288;27.03;100;;;;;;;;;;;;;;
29;FINISTERE;10;CONCARNEAU;22527;13261;58.87;9266;41.13;587;2.61;6.33;8679;38.53;93.67;F;ZIEGLER;Nicole;SOC;5624;24.97;64.8;M;BESOMBES;François;UMP;3055;13.56;35.2;;;;;;;
29;FINISTERE;11;CROZON;14221;6915;48.63;7306;51.37;437;3.07;5.98;6869;48.3;94.02;M;RAMONE;Louis;DVG;3990;28.06;58.09;M;BERTHELOT;Patrick;UMP;2879;20.24;41.91;;;;;;;
29;FINISTERE;12;DAOULAS;21281;11435;53.73;9846;46.27;467;2.19;4.74;9379;44.07;95.26;F;PERON;Françoise;SOC;5615;26.39;59.87;F;HENAFF;Patricia;M-NC;3764;17.69;40.13;;;;;;;
29;FINISTERE;15;FOUESNANT;22470;11424;50.84;11046;49.16;559;2.49;5.06;10487;46.67;94.94;F;CONAN;Nathalie;SOC;5554;24.72;52.96;F;BAYES-MORVAN;Gwénola;UMP;4933;21.95;47.04;;;;;;;
29;FINISTERE;19;LANMEUR;10252;4923;48.02;5329;51.98;354;3.45;6.64;4975;48.53;93.36;F;BERNARD;Nathalie;SOC;2934;28.62;58.97;M;TANGUY;Yvon;DVD;2041;19.91;41.03;;;;;;;
29;FINISTERE;20;LANNILIS;13612;7204;52.92;6408;47.08;336;2.47;5.24;6072;44.61;94.76;M;GUIAVARC'H;Claude;SOC;3807;27.97;62.7;M;LESVEN;André;DVD;2265;16.64;37.3;;;;;;;
29;FINISTERE;24;PLABENNEC;14586;7776;53.31;6810;46.69;258;1.77;3.79;6552;44.92;96.21;M;PLASSARD;Christian;SOC;3518;24.12;53.69;F;CREAC'HCADEC;Marie-Annick;DVD;3034;20.8;46.31;;;;;;;
29;FINISTERE;25;PLEYBEN;6642;2997;45.12;3645;54.88;143;2.15;3.92;3502;52.73;96.08;F;LE BOULCH;Marie-France;SOC;2075;31.24;59.25;M;VIGOUROUX;Jean-Luc;DVD;1427;21.48;40.75;;;;;;;
29;FINISTERE;27;PLOUDALMEZEAU;13987;7017;50.17;6970;49.83;222;1.59;3.19;6748;48.24;96.81;M;PELLEAU;René;DVG;3171;22.67;46.99;M;COROLLEUR;Antoine;DVD;3577;25.57;53.01;;;;;;;
29;FINISTERE;33;PONT-CROIX;14247;6448;45.26;7799;54.74;388;2.72;4.97;7411;52.02;95.03;F;DONVAL;Jacqueline;SOC;3433;24.1;46.32;M;GUILLON;Didier;UMP;3978;27.92;53.68;;;;;;;
29;FINISTERE;34;PONT-L'ABBÉ;15274;7832;51.28;7442;48.72;469;3.07;6.3;6973;45.65;93.7;M;COUIC;Daniel;SOC;3588;23.49;51.46;M;MAVIC;Thierry;UMP;3385;22.16;48.54;;;;;;;
29;FINISTERE;37;ROSPORDEN;10679;6192;57.98;4487;42.02;753;7.05;16.78;3734;34.97;83.22;M;TILLY;Marcel;COM;1218;11.41;32.62;M;LOUSSOUARN;Michel;SOC;2516;23.56;67.38;;;;;;;
29;FINISTERE;38;SAINT-POL-DE-LÉON;15731;8176;51.97;7555;48.03;170;1.08;2.25;7385;46.95;97.75;M;EDERN;Jacques;DVG;4018;25.54;54.41;F;CHEVAUCHER;Aline;DVD;3367;21.4;45.59;;;;;;;
29;FINISTERE;44;BREST-CAVALE-BLANCHE-BOHARS;14072;8072;57.36;6000;42.64;268;1.9;4.47;5732;40.73;95.53;F;MAHE;Pascale;SOC;3724;26.46;64.97;M;FERELLOC;Daniel;DVD;2008;14.27;35.03;;;;;;;
29;FINISTERE;46;BREST-L'HERMITAGE-GOUESNOU;11701;6973;59.59;4728;40.41;203;1.73;4.29;4525;38.67;95.71;M;JAFFREDOU;Dominique;SOC;2723;23.27;60.18;M;ROUDAUT;Stéphane;UMP;1802;15.4;39.82;;;;;;;
29;FINISTERE;47;BREST-LAMBEZELLEC;9175;6201;67.59;2974;32.41;217;2.37;7.3;2757;30.05;92.7;M;RESPRIGET;Franck;SOC;2036;22.19;73.85;F;LAURENT;Marie;UMP;721;7.86;26.15;;;;;;;
29;FINISTERE;49;GUILVINEC;15707;8105;51.6;7602;48.4;437;2.78;5.75;7165;45.62;94.25;M;TANTER;Raynald;SOC;4953;31.53;69.13;M;BREN;Jean-Marc;UMP;2212;14.08;30.87;;;;;;;
29;FINISTERE;50;BREST-KERICHEN;9421;6597;70.02;2824;29.98;168;1.78;5.95;2656;28.19;94.05;F;FAGOT-OUKKACHE;Rébecca;SOC;1872;19.87;70.48;F;MONNIER;Emmanuelle;M-NC;784;8.32;29.52;;;;;;;
29;FINISTERE;53;BREST-SAINT-MARC;14009;8865;63.28;5144;36.72;358;2.56;6.96;4786;34.16;93.04;M;LABBEY;Marc;SOC;3063;21.86;64;M;BERTHELOT;Marc;UMP;1723;12.3;36;;;;;;;
29;FINISTERE;54;BREST-SAINT-PIERRE;9220;6028;65.38;3192;34.62;189;2.05;5.92;3003;32.57;94.08;M;MAILLE;Pierre;SOC;2210;23.97;73.59;F;MEVEL;Sophie;M-NC;793;8.6;26.41;;;;;;;
30;GARD;1;AIGUES-MORTES;16131;7064;43.79;9067;56.21;601;3.73;6.63;8466;52.48;93.37;M;BONATO;Cédric;SOC;3957;24.53;46.74;M;ROSSO;Léopold;UMP;4509;27.95;53.26;;;;;;;
30;GARD;2;ALÈS-NORD-EST;15272;8392;54.95;6880;45.05;458;3;6.66;6422;42.05;93.34;M;VALY;Jacky;COM;4427;28.99;68.93;M;EUDO;Marc;FN;1995;13.06;31.07;;;;;;;
30;GARD;3;ALÈS-OUEST;18889;10313;54.6;8576;45.4;730;3.86;8.51;7846;41.54;91.49;M;SUAU;Jean-Michel;COM;4984;26.39;63.52;M;REMIA;Léon;FN;2862;15.15;36.48;;;;;;;
30;GARD;8;BARJAC;3181;818;25.72;2363;74.28;74;2.33;3.13;2289;71.96;96.87;M;CHAULET;Edouard;COM;1267;39.83;55.35;M;GIRBON;Marc;DVG;1022;32.13;44.65;;;;;;;
30;GARD;14;LÉDIGNAN;5222;3231;61.87;1991;38.13;620;11.87;31.14;1371;26.25;68.86;F;LAURENT-PERRIGOT;Françoise;SOC;1371;26.25;100;;;;;;;;;;;;;;
30;GARD;19;NIMES-3;14714;8379;56.95;6335;43.05;423;2.87;6.68;5912;40.18;93.32;M;BASTID;Christian;COM;3275;22.26;55.4;F;RUTY;Evelyne;FN;2637;17.92;44.6;;;;;;;
30;GARD;20;PONT-SAINT-ESPRIT;14806;6812;46.01;7994;53.99;438;2.96;5.48;7556;51.03;94.52;M;SERRE;Christophe;SOC;4500;30.39;59.56;M;SALSANO;Alain;FN;3056;20.64;40.44;;;;;;;
30;GARD;23;ROQUEMAURE;16372;7880;48.13;8492;51.87;557;3.4;6.56;7935;48.47;93.44;M;PRAT;Patrice;SOC;4554;27.82;57.39;M;CAITUCOLI;Gilles;FN;3381;20.65;42.61;;;;;;;
30;GARD;25;SAINT-ANDRÉ-DE-VALBORGNE;1090;253;23.21;837;76.79;33;3.03;3.94;804;73.76;96.06;M;MAURIN;Francis;DVG;441;40.46;54.85;M;MARTIN;Régis;DVG;363;33.3;45.15;;;;;;;
30;GARD;26;SAINT-CHAPTES;10467;4648;44.41;5819;55.59;334;3.19;5.74;5485;52.4;94.26;M;CAVARD;Christophe;VEC;3137;29.97;57.19;M;LATORRE;Simon;FN;2348;22.43;42.81;;;;;;;
30;GARD;30;SAINT-MAMERT-DU-GARD;11643;5636;48.41;6007;51.59;355;3.05;5.91;5652;48.54;94.09;M;DUMAS;William;SOC;3463;29.74;61.27;M;ROBERT;Jean-Marie;FN;2189;18.8;38.73;;;;;;;
30;GARD;32;SOMMIÈRES;19987;10132;50.69;9855;49.31;646;3.23;6.56;9209;46.07;93.44;M;VALETTE;Christian;SOC;5761;28.82;62.56;M;PRIGENT;Jean-Robert;FN;3448;17.25;37.44;;;;;;;
30;GARD;35;UZÈS;15333;7277;47.46;8056;52.54;489;3.19;6.07;7567;49.35;93.93;M;BOUAD;Denis;SOC;4255;27.75;56.23;M;CHAPON;Jean-Luc;UMP;3312;21.6;43.77;;;;;;;
30;GARD;37;VAUVERT;14538;6764;46.53;7774;53.47;423;2.91;5.44;7351;50.56;94.56;M;DENAT;Jean;SOC;4373;30.08;59.49;M;FERNANDEZ;Patrick;FN;2978;20.48;40.51;;;;;;;
30;GARD;38;VÉZÉNOBRES;6689;3202;47.87;3487;52.13;295;4.41;8.46;3192;47.72;91.54;M;GAROSSINO;Gérard;SOC;1672;25;52.38;M;GRAS;Frédéric;UMP;1520;22.72;47.62;;;;;;;
30;GARD;39;LE VIGAN;6774;2418;35.7;4356;64.3;197;2.91;4.52;4159;61.4;95.48;M;CANAYER;Roland;SOC;1915;28.27;46.04;M;DOULCIER;Eric;VEC;2244;33.13;53.96;;;;;;;
30;GARD;42;NIMES-4;10023;6221;62.07;3802;37.93;497;4.96;13.07;3305;32.97;86.93;M;BURGOA;Laurent;UMP;1952;19.48;59.06;M;RUTY;Lucien;FN;1353;13.5;40.94;;;;;;;
30;GARD;43;NIMES-5;9590;5700;59.44;3890;40.56;480;5.01;12.34;3410;35.56;87.66;M;PROUST;Franck;UMP;1949;20.32;57.16;M;SANCHEZ;Julien;FN;1461;15.23;42.84;;;;;;;
31;HAUTE GARONNE;4;BAGNÈRES-DE-LUCHON;5282;2236;42.33;3046;57.67;267;5.05;8.77;2779;52.61;91.23;M;DENARD;Henri;SOC;2022;38.28;72.76;M;RETTIG;René;UMP;757;14.33;27.24;;;;;;;
31;HAUTE GARONNE;6;BOULOGNE-SUR-GESSE;4075;1122;27.53;2953;72.47;225;5.52;7.62;2728;66.94;92.38;M;LECLERC;Jacques;SOC;1412;34.65;51.76;M;MEDEVIELLE;Pierre;UMP;1316;32.29;48.24;;;;;;;
31;HAUTE GARONNE;10;CASTANET-TOLOSAN;29118;14434;49.57;14684;50.43;907;3.11;6.18;13777;47.31;93.82;F;PRUVOT;Muriel;SOC;7926;27.22;57.53;M;LAFON;Arnaud;M;5851;20.09;42.47;;;;;;;
31;HAUTE GARONNE;12;CINTEGABELLE;4305;1612;37.44;2693;62.56;129;3;4.79;2564;59.56;95.21;M;BRUNET;Christian;DVG;1584;36.79;61.78;M;DELCASSE;Jean;M-NC;980;22.76;38.22;;;;;;;
31;HAUTE GARONNE;14;FRONTON;28833;14958;51.88;13875;48.12;901;3.12;6.49;12974;45;93.51;F;CABESSUT;Ghislaine;SOC;8569;29.72;66.05;F;PELLIZZON;Michèle;FN;4405;15.28;33.95;;;;;;;
31;HAUTE GARONNE;16;L'ISLE-EN-DODON;3786;899;23.75;2887;76.25;117;3.09;4.05;2770;73.16;95.95;F;SOLDEVILLE;Maryline;SOC;1193;31.51;43.07;F;LARRIEU;Christiane;M;1577;41.65;56.93;;;;;;;
31;HAUTE GARONNE;17;LANTA;6797;3226;47.46;3571;52.54;326;4.8;9.13;3245;47.74;90.87;M;RUFFAT;Daniel;SOC;1818;26.75;56.02;M;EDON;Emmanuel;VEC;1427;20.99;43.98;;;;;;;
31;HAUTE GARONNE;19;MONTASTRUC-LA-CONSEILLÈRE;12899;6455;50.04;6444;49.96;376;2.91;5.83;6068;47.04;94.17;M;LAUR;André;SOC;4503;34.91;74.21;M;LADET;Régis;FN;1565;12.13;25.79;;;;;;;
31;HAUTE GARONNE;23;MURET;33743;17802;52.76;15941;47.24;938;2.78;5.88;15003;44.46;94.12;M;BERTRAND;Alain;SOC;10208;30.25;68.04;M;LAROZE;Serge;FN;4795;14.21;31.96;;;;;;;
31;HAUTE GARONNE;25;REVEL;10133;4454;43.96;5679;56.04;241;2.38;4.24;5438;53.67;95.76;M;OLTRA;Denys;SOC;2231;22.02;41.03;M;COSTES;Francis;M;3207;31.65;58.97;;;;;;;
31;HAUTE GARONNE;26;RIEUMES;6843;2828;41.33;4015;58.67;230;3.36;5.73;3785;55.31;94.27;M;LAFFONT;Francis;SOC;1794;26.22;47.4;F;COURTOIS-PERISSE;Jennifer;UMP;1991;29.1;52.6;;;;;;;
31;HAUTE GARONNE;29;SAINT-GAUDENS;16181;6758;41.77;9423;58.23;441;2.73;4.68;8982;55.51;95.32;M;LEPINAY;Jean-Raymond;SOC;3588;22.17;39.95;M;DUCLOS;Jean-Yves;DVG;5394;33.34;60.05;;;;;;;
31;HAUTE GARONNE;31;SAINT-MARTORY;2911;1089;37.41;1822;62.59;141;4.84;7.74;1681;57.75;92.26;M;GIMENEZ;Philippe;COM;1072;36.83;63.77;M;LAFUSTE;Joseph;SOC;609;20.92;36.23;;;;;;;
31;HAUTE GARONNE;33;TOULOUSE-1;17238;11419;66.24;5819;33.76;279;1.62;4.79;5540;32.14;95.21;F;LAFFORGUE;Marie-Christine;SOC;3062;17.76;55.27;F;DE VEYRAC;Christine;UMP;2478;14.38;44.73;;;;;;;
