Code du département;Libellé du département;Code du canton;Libellé du canton;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp
51;MARNE;13;FÈRE-CHAMPENOISE;4147;1895;45.7;2252;54.3;52;1.25;2.31;2200;53.05;97.69;M;ISELI;Serge;COM;212;5.11;9.64;M;GORISSE;Gérard;M-NC;639;15.41;29.05;M;LEGRAND;Bruno;DVD;580;13.99;26.36;M;JACOB;Michel;DVD;481;11.6;21.86;M;LEFEVRE;Jean-Luc;FN;288;6.94;13.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;18;MONTMORT-LUCY;3283;1559;47.49;1724;52.51;46;1.4;2.67;1678;51.11;97.33;F;DEMANGE;Ghislaine;COM;134;4.08;7.99;M;BETHUNE;Joël;DVG;211;6.43;12.57;M;MOUSSY;Michel;UMP;706;21.5;42.07;M;FRIQUOT;Alain;DVD;366;11.15;21.81;F;MONGES;Muriel;FN;261;7.95;15.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;19;REIMS-1;18634;12231;65.64;6403;34.36;72;0.39;1.12;6331;33.98;98.88;M;PELLE;James;COM;394;2.11;6.22;M;LANDINI;Damien;SOC;1238;6.64;19.55;F;BERRIOT;Corinne;VEC;614;3.3;9.7;M;FORTUNE;Jean-Pierre;DVD;3183;17.08;50.28;F;DOMINGUES;Marie-Jeanne;FN;902;4.84;14.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;21;REIMS-3;8955;5934;66.26;3021;33.74;37;0.41;1.22;2984;33.32;98.78;F;MARTIN;Pascale;COM;204;2.28;6.84;M;TUNC;Alexandre;SOC;764;8.53;25.6;M;DELIERE;Benoît;VEC;277;3.09;9.28;F;PICOT;Marie-Thérèse;AUT;202;2.26;6.77;M;BEAUPUY;Jean-Marie;MODM;510;5.7;17.09;M;ROZE;Jean-Marc;UMP;543;6.06;18.2;M;PARIS;Roger;FN;484;5.4;16.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;23;SAINTE-MENEHOULD;6322;3063;48.45;3259;51.55;109;1.72;3.34;3150;49.83;96.66;M;MILLON;Patrick;COM;185;2.93;5.87;M;DESINGLY;Patrick;DVG;599;9.47;19.02;M;AIMONT;Olivier;AUT;851;13.46;27.02;M;BAUDOT;Michel;UMP;1053;16.66;33.43;M;MAUCLAIRE;Cédric;FN;462;7.31;14.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;24;SAINT-RÉMY-EN-BOUZEMONT;3612;1727;47.81;1885;52.19;74;2.05;3.93;1811;50.14;96.07;M;BOUQUET;Jean-Pierre;SOC;964;26.69;53.23;M;NICOLAS;Claude;UMP;368;10.19;20.32;M;COLLIN;Patrice;FN;479;13.26;26.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;25;SÉZANNE;7742;4507;58.21;3235;41.79;102;1.32;3.15;3133;40.47;96.85;F;MAYANCE;Nathalie;COM;261;3.37;8.33;M;AFARTOUT;Ahmed;SOC;432;5.58;13.79;M;SAVARY;René-Paul;UMP;1790;23.12;57.13;M;BERTRAND;Gérard;FN;650;8.4;20.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;27;SUIPPES;8886;5125;57.67;3761;42.33;121;1.36;3.22;3640;40.96;96.78;F;MALMBERG;Nathalie;SOC;434;4.88;11.92;F;PERSON;Agnès;UMP;1539;17.32;42.28;M;HUGUIN;Jean;DVD;790;8.89;21.7;F;PETIT;Elodie;FN;877;9.87;24.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;28;THIÉBLEMONT-FARÉMONT;8743;4923;56.31;3820;43.69;98;1.12;2.57;3722;42.57;97.43;F;REOLON;Anna;SOC;770;8.81;20.69;M;BOTELLA;Bruno;AUT;1158;13.24;31.11;M;JOURNET;Michel;DVD;727;8.32;19.53;M;DOMINGUES;Denis;FN;1067;12.2;28.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;31;VILLE-EN-TARDENOIS;10108;5544;54.85;4564;45.15;136;1.35;2.98;4428;43.81;97.02;F;LECOCQ;Catherine;COM;276;2.73;6.23;F;DELVINCOURT;Laurence;SOC;879;8.7;19.85;M;CAQUOT;Michel;UMP;2319;22.94;52.37;M;CORNU;Bruno;FN;954;9.44;21.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;34;VITRY-LE-FRANÇOIS-OUEST;9111;5505;60.42;3606;39.58;94;1.03;2.61;3512;38.55;97.39;F;LAGLER;Maryline;COM;137;1.5;3.9;M;MOUTON;Thierry;SOC;1414;15.52;40.26;M;DESANLIS;Romain;UMP;756;8.3;21.53;M;HARLE;Jérôme;DVD;257;2.82;7.32;M;ERRE;Pascal;FN;948;10.41;26.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;35;CHÂLONS-EN-CHAMPAGNE  2;10767;6806;63.21;3961;36.79;147;1.37;3.71;3814;35.42;96.29;M;ROY;Francis;COM;338;3.14;8.86;M;NAMUR;Rudy;SOC;998;9.27;26.17;M;SOISSON;Didier;VEC;373;3.46;9.78;M;MAT;Jérôme;UMP;1150;10.68;30.15;F;ERRE;Edith;FN;955;8.87;25.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;37;EPERNAY-2;14107;8780;62.24;5327;37.76;131;0.93;2.46;5196;36.83;97.54;M;MARTINET;Pierre;COM;908;6.44;17.47;M;LEFEVRE;Marc;SOC;497;3.52;9.57;M;LEMAIRE;Daniel;DVG;1210;8.58;23.29;M;BOIVIN;Patrick;AUT;482;3.42;9.28;M;RODRIGUES;Jonathan;M-NC;431;3.06;8.29;M;LAMAILLE;Eric;UMP;582;4.13;11.2;F;MELNYK;Marie;FN;1086;7.7;20.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;39;REIMS-6;13810;9273;67.15;4537;32.85;81;0.59;1.79;4456;32.27;98.21;M;THUILLIER;Maximilien;COM;289;2.09;6.49;F;AMAROUCHE-PINCE;Zara;SOC;938;6.79;21.05;M;GAVIGNET;Sébastien;VEC;577;4.18;12.95;M;ROBINET;Arnaud;UMP;1782;12.9;39.99;M;VIEVILLE;Alain;FN;870;6.3;19.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;41;REIMS-8;9122;5655;61.99;3467;38.01;54;0.59;1.56;3413;37.42;98.44;M;ULRICH;Simon;PG;205;2.25;6.01;F;FONTALIRAND-CAMPRASSE;Marianne;SOC;482;5.28;14.12;M;LESCOUET;Alain;DVG;915;10.03;26.81;M;LEBOEUF;Alain;VEC;312;3.42;9.14;M;ROSSI;Mario;M-NC;246;2.7;7.21;M;FOURNAISE;Arnaud;UMP;408;4.47;11.95;M;MENARD;Daniel;DVD;178;1.95;5.22;M;TILLIOLE;Vincent;FN;667;7.31;19.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;42;REIMS-9;13249;9782;73.83;3467;26.17;53;0.4;1.53;3414;25.77;98.47;M;MELLOUKI;Karim;COM;343;2.59;10.05;F;COEZ;Virginie;SOC;1015;7.66;29.73;F;VIEILLOT;Véronique;VEC;416;3.14;12.19;M;MACKPAYEN;Désiré;AUT;155;1.17;4.54;F;RICHET;Chantale;UMP;450;3.4;13.18;M;MAILLARD;Thierry;FN;1035;7.81;30.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MARNE;43;CHÂLONS-EN-CHAMPAGNE 4;11033;7204;65.3;3829;34.7;91;0.82;2.38;3738;33.88;97.62;M;VATEL;Dominique;COM;358;3.24;9.58;F;PAVET;Claudine;SOC;810;7.34;21.67;M;GOZE;Alain;DVG;341;3.09;9.12;M;FAYNOT;Pierre;DVD;1336;12.11;35.74;M;LOUIS;Dominique;FN;893;8.09;23.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;2;ARC-EN-BARROIS;2192;919;41.93;1273;58.07;36;1.64;2.83;1237;56.43;97.17;M;PETIT;Gérard;RDG;305;13.91;24.66;F;ROSSIGNEUX;Yvette;DVD;562;25.64;45.43;M;FEVRE;Christophe;DVD;243;11.09;19.64;M;CLAUDON;Julien;FN;127;5.79;10.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;3;AUBERIVE;1487;491;33.02;996;66.98;23;1.55;2.31;973;65.43;97.69;F;COLLIAT;Claire;VEC;265;17.82;27.24;M;GIRARDOT;Jean-Pierre;MODM;307;20.65;31.55;M;BERTHELON;Patrick;UMP;312;20.98;32.07;M;PATIN;Laurent;FN;89;5.99;9.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;6;CHÂTEAUVILLAIN;3321;1540;46.37;1781;53.63;70;2.11;3.93;1711;51.52;96.07;M;BARDIN;Jean-François;VEC;363;10.93;21.22;F;LAVOCAT;Marie-Claude;UMP;893;26.89;52.19;M;GUIOT;Fernand;FN;455;13.7;26.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;7;CHAUMONT-NORD;9531;5657;59.35;3874;40.65;142;1.49;3.67;3732;39.16;96.33;F;GUILLERY;Elisabeth;COM;250;2.62;6.7;M;ANDREN;Thierry;SOC;1193;12.52;31.97;M;GROSLAMBERT;Gérard;UMP;1603;16.82;42.95;M;JACQUOT;Francis;FN;686;7.2;18.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;11;DOULEVANT-LE-CHÂTEAU;2048;823;40.19;1225;59.81;50;2.44;4.08;1175;57.37;95.92;M;GLENET;Olivier;SOC;102;4.98;8.68;M;GOUVERNEUR;David;UMP;252;12.3;21.45;M;THOMAS;Bernard;DVD;90;4.39;7.66;M;FEVRE;Jean-Marc;DVD;561;27.39;47.74;F;DHOTEL;Katia;FN;170;8.3;14.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;12;FAYL-BILLOT;3483;1519;43.61;1964;56.39;68;1.95;3.46;1896;54.44;96.54;M;BOCHATON;Emmanuel;VEC;422;12.12;22.26;M;GENDROT;Bernard;DVD;1123;32.24;59.23;F;LACOMBE;Annie;FN;351;10.08;18.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;14;JUZENNECOURT;2513;1105;43.97;1408;56.03;40;1.59;2.84;1368;54.44;97.16;M;MEDJADJI;Slimane;SOC;83;3.3;6.07;M;BERTHELMOT;Michel;UMP;509;20.25;37.21;M;MARTINELLI;Stéphane;DVD;537;21.37;39.25;M;LONGUEVILLE;Serge;FN;239;9.51;17.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;16;LANGRES;9701;4982;51.36;4719;48.64;106;1.09;2.25;4613;47.55;97.75;M;ADDA;Olivier;PG;106;1.09;2.3;M;JANNAUD;Didier;SOC;1648;16.99;35.73;M;FISCHER;Jean-Paul;DVG;563;5.8;12.2;F;ALEXER;Colette;UMP;616;6.35;13.35;M;MAUGRAS;Jacky;DVD;915;9.43;19.84;M;CHARY;Alain;FN;765;7.89;16.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;17;LONGEAU-PERCEY;5557;2593;46.66;2964;53.34;125;2.25;4.22;2839;51.09;95.78;M;EDME;Jean-François;SOC;943;16.97;33.22;M;DESPRES;Christian;DVD;450;8.1;15.85;M;CORVASCE;Thomas;DVD;888;15.98;31.28;M;CHABAS;Kévin;FN;558;10.04;19.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;18;MONTIER-EN-DER;4238;1974;46.58;2264;53.42;69;1.63;3.05;2195;51.79;96.95;M;MONNIER;Daniel;PG;341;8.05;15.54;M;LAFARGE;Régis;SOC;230;5.43;10.48;M;KREZEL;Eric;DVG;502;11.85;22.87;M;VAN HOORNE;Jean-François;UMP;648;15.29;29.52;M;NEHLIG;Arnaud;FN;474;11.18;21.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;23;PRAUTHOY;3058;1252;40.94;1806;59.06;72;2.35;3.99;1734;56.7;96.01;M;RACHET;Philippe;RDG;431;14.09;24.86;M;TEMPLIER;Sylvain;MODM;304;9.94;17.53;M;RABIET;Jean-Michel;UMP;699;22.86;40.31;M;SANCHEZ;Fabien;FN;300;9.81;17.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;25;SAINT-DIZIER-CENTRE;8442;5706;67.59;2736;32.41;98;1.16;3.58;2638;31.25;96.42;M;WOWAK;Fabrice;VEC;619;7.33;23.46;F;ROBERT-DEHAULT;Elisabeth;DVD;1197;14.18;45.38;M;REMY ;Yves;FN;822;9.74;31.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;27;VIGNORY;4333;1936;44.68;2397;55.32;86;1.98;3.59;2311;53.33;96.41;M;MAILLOT;Denis;SOC;1306;30.14;56.51;M;FLECHY;Roger;UMP;521;12.02;22.54;M;PERRIN;Michel;FN;484;11.17;20.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;28;WASSY;5838;3033;51.95;2805;48.05;57;0.98;2.03;2748;47.07;97.97;M;GUYOT;André;SOC;525;8.99;19.1;M;LABARRE;Jacques;DVG;892;15.28;32.46;M;GOUVERNEUR ;Laurent;DVD;769;13.17;27.98;M;MATHIEU;Vincent;FN;562;9.63;20.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;30;SAINT-DIZIER-NORD-EST;4510;2626;58.23;1884;41.77;39;0.86;2.07;1845;40.91;97.93;M;BOUZON;Jean-Luc;COM;935;20.73;50.68;F;DAHMANE;Sophie;UMP;455;10.09;24.66;M;MOUGEL;Sébastien;FN;455;10.09;24.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;HAUTE MARNE;31;SAINT-DIZIER-OUEST;8043;4856;60.38;3187;39.62;87;1.08;2.73;3100;38.54;97.27;F;SAMOUR;Nicole;SOC;716;8.9;23.1;M;BOSSOIS;Philippe;UMP;1205;14.98;38.87;M;SUILLOT;Thomas;FN;1179;14.66;38.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;1;AMBRIÈRES-LES-VALLÉES;3989;1882;47.18;2107;52.82;91;2.28;4.32;2016;50.54;95.68;M;BOULANT;Alain;COM;87;2.18;4.32;F;PLAI;Marie-Louise;DVG;291;7.3;14.43;M;TRONCHOT;Laurent;DVG;728;18.25;36.11;M;MENARD;Guy;DVD;910;22.81;45.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;5;CHAILLAND;7082;3747;52.91;3335;47.09;211;2.98;6.33;3124;44.11;93.67;M;BONNET;William;COM;125;1.77;4;M;QUINTON;Christian;VEC;1411;19.92;45.17;M;TARLEVE;Claude;DVD;1588;22.42;50.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;7;COSSÉ-LE-VIVIEN;6587;3829;58.13;2758;41.87;190;2.88;6.89;2568;38.99;93.11;M;ARTUIT;Christophe;COM;152;2.31;5.92;M;TIJANE;Rachid;VEC;594;9.02;23.13;M;BOITEUX;Claude;DVD;1822;27.66;70.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;9;CRAON;7800;4271;54.76;3529;45.24;104;1.33;2.95;3425;43.91;97.05;M;DELAUNAY;Romain;COM;81;1.04;2.36;F;BRUNEAU;Linda;SOC;1032;13.23;30.13;M;METZGER;Pascal;AUT;41;0.53;1.2;M;CHEVROLLIER;Guillaume;UMP;558;7.15;16.29;M;BESNIER;Camille;DVD;1388;17.79;40.53;F;LEFRANC;Marie-Christine;FN;325;4.17;9.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;10;ERNÉE;8067;4160;51.57;3907;48.43;200;2.48;5.12;3707;45.95;94.88;F;LEFORT;Danièle;COM;87;1.08;2.35;M;CHARDRON;Jérôme;VEC;981;12.16;26.46;M;DUTERTRE;Gilbert;M;2189;27.14;59.05;M;CADENAS;Jean-Michel;FN;450;5.58;12.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;12;GORRON;5345;2359;44.13;2986;55.87;93;1.74;3.11;2893;54.13;96.89;M;LEGAY;Morgan;PG;151;2.83;5.22;M;CHALOT;Michel;DVG;492;9.2;17.01;M;GIRAUD;Jean-Claude;M-NC;1012;18.93;34.98;M;ALLAIN;Jean-Marc;DVD;1070;20.02;36.99;F;LE COMTE;Marie-Alix;FN;168;3.14;5.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;15;LANDIVY;5147;2313;44.94;2834;55.06;307;5.96;10.83;2527;49.1;89.17;M;SICOT;Stéphane;DVG;1062;20.63;42.03;M;DUPUIS;Jean-Pierre;DVD;1465;28.46;57.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;17;LAVAL-NORD-EST;11167;5893;52.77;5274;47.23;230;2.06;4.36;5044;45.17;95.64;M;GUILLOT;Aurélien;COM;298;2.67;5.91;F;FABRE-DUREAU;Florence;RDG;1954;17.5;38.74;M;RICHEFOU;Olivier;M;2792;25;55.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;18;LAVAL-NORD-OUEST;8111;4909;60.52;3202;39.48;174;2.15;5.43;3028;37.33;94.57;M;MAIGNAN;Michel;PG;242;2.98;7.99;M;GOURVIL;Claude;VEC;1454;17.93;48.02;F;SOULTANI-VIGNERON;Samia;UMP;1332;16.42;43.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;19;LOIRON;11698;6539;55.9;5159;44.1;215;1.84;4.17;4944;42.26;95.83;M;GARRY;Johan;PG;358;3.06;7.24;F;GAUDOIN;Andrée;SOC;1526;13.04;30.87;F;BOUILLON;Nicole;DVD;2385;20.39;48.24;F;LE MORVAN;Odile;FN;675;5.77;13.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;20;MAYENNE-EST;11720;6326;53.98;5394;46.02;228;1.95;4.23;5166;44.08;95.77;M;BOUDIN;Henri;COM;87;0.74;1.68;M;BERNARD-HERVE;Jean-Pierre;SOC;1763;15.04;34.13;M;CHOUZY;Jean-Pierre;UMP;752;6.42;14.56;M;HEURTEBIZE;Grégory;DVD;1240;10.58;24;M;ROGER;Christian;DVD;785;6.7;15.2;M;DE LA MORINIERE;Bruno;FN;539;4.6;10.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;21;MAYENNE-OUEST;10357;6062;58.53;4295;41.47;616;5.95;14.34;3679;35.52;85.66;M;POIRIER;Jacques;COM;460;4.44;12.5;M;ANGOT;Michel;DVG;3219;31.08;87.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;25;SAINT-AIGNAN-SUR-ROE;5941;3077;51.79;2864;48.21;120;2.02;4.19;2744;46.19;95.81;F;COCHIN;Julie;COM;102;1.72;3.72;M;QUARGNUL;François;DVG;872;14.68;31.78;F;DOINEAU;Elisabeth;M;1449;24.39;52.81;M;HAMEAU ;Damien;FN;321;5.4;11.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;29;LAVAL-SUD-OUEST;8630;5094;59.03;3536;40.97;235;2.72;6.65;3301;38.25;93.35;M;FAGUET;Serge;EXG;181;2.1;5.48;M;DEROUET;Florian;COM;303;3.51;9.18;M;BOYER;Jean-Christophe;SOC;1613;18.69;48.86;F;MOTTIER;Béatrice;UMP;1204;13.95;36.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;30;LAVAL-SAINT-NICOLAS;4500;2725;60.56;1775;39.44;57;1.27;3.21;1718;38.18;96.79;M;EON;Hervé;PG;134;2.98;7.8;M;KIESSLING;Yan;SOC;809;17.98;47.09;F;GALOU;Gwendoline;M;479;10.64;27.88;M;LE MORVAN;Paul;FN;296;6.58;17.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;31;CHÂTEAU-GONTIER-EST;7683;4360;56.75;3323;43.25;136;1.77;4.09;3187;41.48;95.91;M;DOUMEAU;Manuel;PG;185;2.41;5.8;F;SUBILEAU;Delphine;DVG;758;9.87;23.78;M;HENRY;Philippe;DVD;2244;29.21;70.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MAYENNE;32;SAINT-BERTHEVIN;12504;6913;55.29;5591;44.71;259;2.07;4.63;5332;42.64;95.37;F;RENAUD;Gaëlle;COM;260;2.08;4.88;M;CELERIER;Jérôme;RDG;1950;15.6;36.57;M;MARTIN;Jean-Noël;MODM;399;3.19;7.48;M;BORDE;Yannick;DVD;2723;21.78;51.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;MEURTHE ET MOSELLE;1;ARRACOURT;1158;390;33.68;768;66.32;17;1.47;2.21;751;64.85;97.79;M;SIMONIN;Michel;VEC;38;3.28;5.06;M;MARCHAL;Michel;UMP;432;37.31;57.52;M;HUSSON;Gérard;DVD;191;16.49;25.43;M;CUNY;Francis;DVD;6;0.52;0.8;M;SUSO-ESCRIBA;Grégory;FN;84;7.25;11.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;MEURTHE ET MOSELLE;2;AUDUN-LE-ROMAN;15225;9428;61.92;5797;38.08;167;1.1;2.88;5630;36.98;97.12;M;LUX;Pierre;EXG;158;1.04;2.81;M;MARIUZZO;Michel;COM;1754;11.52;31.15;M;MATERGIA;Daniel;SOC;1677;11.01;29.79;M;JAROS;Alexis;AUT;311;2.04;5.52;M;COLLINET;Jean-Luc;DVD;406;2.67;7.21;M;DERVIN;Daniel;FN;1324;8.7;23.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;MEURTHE ET MOSELLE;4;BADONVILLER;2490;958;38.47;1532;61.53;45;1.81;2.94;1487;59.72;97.06;M;SIMON;Jérémy;PG;190;7.63;12.78;F;JEAN;Monique;SOC;126;5.06;8.47;F;CHANEL;Paulette;VEC;91;3.65;6.12;M;MULLER;Bernard;UMP;870;34.94;58.51;M;DECLE;Michel;FN;210;8.43;14.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;MEURTHE ET MOSELLE;6;BLAMONT;4455;1858;41.71;2597;58.29;116;2.6;4.47;2481;55.69;95.53;M;GEORGE;André;COM;77;1.73;3.1;M;COLIN;Philippe;DVG;789;17.71;31.8;M;JACQUOT;Michel;DVD;313;7.03;12.62;F;LEHE;Sophie;DVD;444;9.97;17.9;M;VATHELET;Gérard;DVD;473;10.62;19.06;M;MARIN;Roger;FN;385;8.64;15.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
